0,1,0.45580727616107986
0,0,0.5222672679184028
0,4,0.5275845848927414
0,6,0.5280340740921416
0,5,0.5396493175224837
0,2,0.5515218494857153
0,8,0.670405954662881
0,3,0.7208745999171976
0,7,0.7970948446639561
1,1,0.45580727616107986
1,0,0.5222672679184028
1,4,0.5275845848927414
1,6,0.5280340740921416
1,5,0.5396493175224837
