0,11,DSDK06,0.5094064185512643
0,10,DSDK05,0.5304777829016212
0,0,DSDA01,0.5361488730627553
0,4,DSDA05,0.5579591233892275
0,7,DSDK02,0.5823249566331419
0,2,DSDA03,0.5825356924834317
0,6,DSDK01,0.5995075425269787
0,3,DSDA04,0.6045338001436735
0,26,DSRM03,0.6048993775144891
0,18,DSENG01,0.6117157833495179
0,21,DSENG04,0.6267592637962918
0,5,DSDA06,0.6370616599710822
0,20,DSENG03,0.6528133844777063
0,9,DSDK04,0.6622241929658719
0,19,DSENG02,0.666539113322408
