50,2,0.6313488885299311
50,8,0.6375668345003044
50,6,0.6464122067047059
50,5,0.670271386352941
50,3,0.679665627786725
50,7,0.6827078415447453
50,4,0.6968596997672758
50,0,0.7104010019881662
50,1,0.7337015350680891
51,0,0.6035950441240241
51,7,0.6191803316371356
51,8,0.6289860907272852
51,1,0.6785708304683773
51,6,0.6839415094620303
51,2,0.6950956863655984
51,5,0.7577500904388474
51,3,0.7886775216059911
51,4,0.8172903839093281
52,7,0.637823549931769
52,4,0.6535498668962709
52,1,0.6976765325034324
52,5,0.7243713044623181
52,2,0.725642066864429
52,6,0.7544177751755976
52,0,0.7838354774531099
52,8,0.7842117612078032
52,3,0.8888026236522805
53,0,0.6033390930629141
53,7,0.603743611499723
53,6,0.6402782776052784
53,5,0.6778844811571626
53,4,0.7167320523428462
53,2,0.7272796247202393
53,3,0.7273225472157325
53,8,0.7496114366232562
53,1,0.76930497173837
54,2,0.5778811556817162
54,6,0.6006767247349776
54,0,0.7153165045855794
54,8,0.725955174831636
54,1,0.7431424164683225
54,5,0.7577607793276095
54,4,0.7670188932516958
54,3,0.7901947770843502
54,7,0.7920607346966693
55,7,0.6341697751357406
55,8,0.6430112396463188
55,6,0.6542650681442028
55,4,0.6791973111281727
55,5,0.7123211402267422
55,0,0.7241636411687733
55,3,0.7479622355257661
55,1,0.7505432769444631
55,2,0.7658065600249908
56,2,0.5998335518452389
56,1,0.6219819209679925
56,5,0.6523148799020375
56,4,0.6576949361631379
56,6,0.6697930582390743
56,3,0.6728757518382085
56,8,0.6843546870399473
56,0,0.7036730556625463
56,7,0.7502702459646128
57,6,0.6088812716615628
57,7,0.6353167257590122
57,2,0.6381741395254383
57,4,0.6826048079495839
57,1,0.6864727206512194
57,0,0.7090262567076903
57,5,0.7476930643684213
57,8,0.790045271814429
57,3,0.8483390751302209
58,1,0.5599824458594731
58,2,0.5883157481739811
58,7,0.5949092991441953
58,0,0.6031013946551536
58,3,0.6283310839459235
58,6,0.6919014258643228
58,5,0.698458145199373
58,4,0.7106129059120072
58,8,0.7260656608031053
59,7,0.6056110406999934
59,6,0.6489010374606334
59,0,0.6809306300005731
59,2,0.6873126366987674
59,1,0.6879854246593774
59,8,0.72244401289167
59,5,0.7357940071408647
59,4,0.7420878162964091
59,3,0.804316366319324
60,6,0.555308481167682
60,7,0.6308381327887582
60,0,0.6616693983682861
60,2,0.6946593008390196
60,4,0.6950075839317493
60,1,0.7011299977117884
60,5,0.7467289708745524
60,3,0.7674952102189962
60,8,0.7891468229254778
61,0,0.5551461767778674
61,3,0.6005397797708085
61,6,0.6739137543875284
61,4,0.6792163257460127
61,5,0.723681300884288
61,8,0.7375848962131029
61,2,0.7618678290199961
61,7,0.7672559224563763
61,1,0.8363311286100965
62,7,0.6138154317785005
62,8,0.6256961629183112
62,4,0.6409893945650811
62,0,0.6536120409410535
62,6,0.6657504652860149
62,1,0.7077359267100829
62,5,0.7134974032505497
62,2,0.7189644879070793
62,3,0.7479628722509737
63,0,0.6474055691070788
63,6,0.6483620816323965
63,4,0.6677846798274331
63,7,0.7125055021212936
63,5,0.7324794537094292
63,1,0.749362203890237
63,8,0.7590448753337815
63,3,0.7995142047278524
63,2,0.8197094823898059
64,1,0.6376785952705508
64,0,0.6484704347953262
64,6,0.7060670684442153
64,8,0.7354348741727844
64,4,0.7571128873475905
64,2,0.7626442952604253
64,3,0.778171682062798
64,7,0.7975971744432733
64,5,0.8389851158170968
65,6,0.555682036045611
65,2,0.589216434753638
65,1,0.5909490734641225
65,4,0.6597730656248517
65,0,0.6718745341283736
65,5,0.7472473998635358
65,3,0.7502597960481903
65,8,0.7806078133052426
65,7,0.7969478487293302
66,1,0.5001448603278806
66,4,0.5848085838755367
66,7,0.6885271748201827
66,2,0.7003700185537431
66,0,0.714455948935112
66,8,0.7440744785682532
66,5,0.7538227205836578
66,6,0.7639289356797336
66,3,0.78968167913058
67,4,0.5129432544398552
67,1,0.6267696053044394
67,0,0.6439413654812871
67,3,0.6703052992820877
67,5,0.6734429448564514
67,7,0.6934960674825322
67,2,0.69634627218807
67,8,0.7389540705835808
67,6,0.7793083493496931
68,1,0.6419588267927296
68,0,0.6485283117625538
68,2,0.6533068676520368
68,4,0.6795292226992241
68,5,0.7036988852041769
68,3,0.7282109422283639
68,7,0.7444989251530649
68,6,0.766305816243651
